DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-04,38496580576,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-05,40673173494,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-06,40595281721,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-07,37214950890,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-08,37942781758,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-09,37717965548,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-10,39275921392,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-11,38867719739,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-12,34112185712,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-01,36026790653,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-02,36313784035,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-03,38068681332,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-01,3092602380,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-02,2938964837,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-03,3258332662,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-04,3326374170,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-05,3462071024,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-06,3385830976,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-07,3462025545,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-08,4041311004,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-09,3556565415,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-10,4049050619,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-11,3341827674,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-12,3148632348,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-01,3210529893,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-02,2878307153,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-03,3081610393,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-04,2973409462,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-05,3740970513,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-06,3456348442,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-07,3724708597,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-08,3637168050,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-09,3793151397,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-10,3892245431,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-11,3856553896,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-12,3830756028,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-01,4140013575,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-02,3621547064,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,DK,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-03,4238543118,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-01,524932772,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-02,496803670,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-03,523046495,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-04,538533124,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-05,512403624,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-06,494768830,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-07,518513378,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-08,432729717,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-09,360577194,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-10,395598344,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-11,438588835,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-12,288945524,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-01,258251634,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-02,224665689,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-03,284562177,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-04,273708720,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-05,320177315,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-06,280260235,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-07,243954773,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-08,278726146,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-09,221416607,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-10,243430966,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-11,247733022,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-12,265546474,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-01,236867121,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-02,233559785,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-03,288307631,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-01,17695335537,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-02,17146739617,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-03,18052290644,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-04,20125437147,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-05,20489568500,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-06,21245321498,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-07,20491277235,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-08,20246663812,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-09,20975987793,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-10,19471064705,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-11,19091184254,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-12,17707428967,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-01,17490929350,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-02,16079051740,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-03,17264251016,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-04,15855314470,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-05,17310684258,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-06,15561806699,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-07,16199494872,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-08,14743408768,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-09,15744394602,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-10,16807002243,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-11,16294595133,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-12,14356687827,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-01,15630765374,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-02,14263222982,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,ES,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-03,14452832690,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-01,218392201868,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-02,209290100790,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-03,250605815837,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-04,243964357531,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-05,258902499410,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-06,260287353888,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-07,255439947958,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-08,273173789404,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-09,279725085875,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-10,265431736203,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-11,259403678646,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-12,231532238792,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-01,237244640441,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-02,207045115797,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-03,225208160371,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-04,207432564746,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-05,220266582108,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-06,207455037311,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-07,201438386456,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-08,198625171630,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-09,203513464472,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-10,216493826931,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-11,208687680362,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-12,185418955743,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-01,193215428560,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-02,188937911664,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,EU27_2020,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-03,197934890472,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-01,2398517411,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-02,2526772625,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-03,2956343716,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-04,2665817054,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-05,2964847253,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-06,2652283604,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-07,2902115481,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-08,2791951349,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-09,2325574327,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-10,2707540935,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-11,2339711880,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-12,2268138877,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-01,2112723816,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-02,1480297414,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-03,2164596866,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-04,1763177858,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-05,2010579100,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-06,1898700383,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-07,2009367074,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-08,1906241915,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-09,1735662583,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-10,1707989989,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-11,1827178253,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2023-12,2076592867,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-01,1656841570,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-02,1750348216,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FI,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2024-03,1481373987,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-01,21185894080,
ESTAT:DS-045409(1.0),21/05/24 11:00:00,M,FR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022-02,20958626566,
